row_index,rank,feature,feature_value,shap_value,abs_shap
8,2,num__SCHEDULED_DEPARTURE,0.40588527720532686,0.032104808717137986,0.032104808717137986
8,3,num__CARRIER_DELAY_RATE,3.400685234442856,0.02902844996325939,0.02902844996325939
8,4,num__CARRIER_DELAY_RATE_DOW,3.103355376062564,0.028389085730050282,0.028389085730050282
8,5,cat__AIRLINE_NK,1.0,0.02511674279021463,0.02511674279021463
9,1,num__ROUTE_DELAY_RATE,-1.0287515099857643,-0.03842750280107339,0.03842750280107339
9,2,cat__TIME_OF_DAY_morning,1.0,-0.032381445310625166,0.032381445310625166
9,3,num__SCHEDULED_DEPARTURE,-0.6281567758574059,-0.026990673921372946,0.026990673921372946
9,4,num__ORIGIN_DELAY_RATE,-1.0936196822927202,-0.01284478222017924,0.01284478222017924
9,5,cat__TIME_OF_DAY_evening,0.0,-0.01013932495125573,0.01013932495125573
10,1,num__ROUTE_DELAY_RATE,-1.7898953301052245,-0.051685383085157355,0.051685383085157355
10,2,num__SCHEDULED_DEPARTURE,-1.0004119149599897,-0.026165472093455263,0.026165472093455263
10,3,cat__SEASON_winter,1.0,0.026036684310120108,0.026036684310120108
10,4,cat__TIME_OF_DAY_morning,1.0,-0.024272795352580943,0.024272795352580943
10,5,num__CARRIER_DELAY_RATE,1.2331620163446775,0.016184841557824257,0.016184841557824257
11,1,num__ROUTE_DELAY_RATE,-0.7621165718585711,-0.0365774514713712,0.0365774514713712
11,2,num__CARRIER_DELAY_RATE_DOW,-1.3708314389516696,-0.029258187536097467,0.029258187536097467
11,3,num__SCHEDULED_DEPARTURE,0.215621539441784,0.02784145205017694,0.02784145205017694
11,4,cat__TIME_OF_DAY_morning,0.0,0.02524721955130872,0.02524721955130872
11,5,num__CARRIER_DELAY_RATE,-1.5327753906460064,-0.018159579365433273,0.018159579365433273
12,1,num__SCHEDULED_DEPARTURE,-1.5070925209607289,-0.06196304900080122,0.06196304900080122
12,2,cat__TIME_OF_DAY_morning,1.0,-0.026638173350556828,0.026638173350556828
12,3,cat__SEASON_fall,1.0,-0.022284175638858414,0.022284175638858414
12,4,num__ROUTE_DELAY_RATE,-0.5317070514861577,-0.018614124850992085,0.018614124850992085
12,5,num__CARRIER_DELAY_RATE_DOW,-1.0790177703514467,-0.009665706494381539,0.009665706494381539
13,1,num__SCHEDULED_DEPARTURE,1.295161442839277,0.051444842694102134,0.051444842694102134
13,2,cat__TIME_OF_DAY_evening,1.0,0.03416942305943394,0.03416942305943394
13,3,cat__TIME_OF_DAY_morning,0.0,0.033624869234149625,0.033624869234149625
13,4,num__ROUTE_DELAY_RATE,0.5804054474407988,0.031560824859463994,0.031560824859463994
13,5,cat__SEASON_fall,0.0,0.011235061370130098,0.011235061370130098
14,1,num__ROUTE_DELAY_RATE,-1.0889633561045322,-0.04409867455331096,0.04409867455331096
14,2,num__SCHEDULED_DEPARTURE,0.4369065387972088,0.04139977461348963,0.04139977461348963
14,3,cat__TIME_OF_DAY_morning,0.0,0.026969438980183894,0.026969438980183894
14,4,num__CARRIER_DELAY_RATE_DOW,-1.3708314389516696,-0.026964660036921943,0.026964660036921943
14,5,num__CARRIER_DELAY_RATE,-1.5327753906460064,-0.017135470782609446,0.017135470782609446
15,1,num__ROUTE_DELAY_RATE,1.747974050827962,0.05473523044470312,0.05473523044470312
15,2,cat__TIME_OF_DAY_morning,1.0,-0.02500597885937168,0.02500597885937168
15,3,num__SCHEDULED_DEPARTURE,-0.6426333646002842,-0.018840062961494368,0.018840062961494368
15,4,num__CARRIER_DELAY_RATE_DOW,0.951185018115474,0.012663371963521968,0.012663371963521968
15,5,cat__SEASON_fall,0.0,0.01064922235858603,0.01064922235858603
16,1,num__SCHEDULED_DEPARTURE,0.23009812818466227,0.030823323127162894,0.030823323127162894
16,2,num__ROUTE_DELAY_RATE,-0.6669439747636646,-0.02903829016063355,0.02903829016063355
16,3,cat__TIME_OF_DAY_morning,0.0,0.02445283747551912,0.02445283747551912
16,4,cat__SEASON_winter,1.0,0.015305393426820047,0.015305393426820047
16,5,num__CARRIER_DELAY_RATE_DOW,0.5360256836246763,0.012913636628409221,0.012913636628409221
17,1,num__ROUTE_DELAY_RATE,1.6562608491236743,0.052680419973012246,0.052680419973012246
17,2,cat__TIME_OF_DAY_morning,1.0,-0.029295499654344893,0.029295499654344893
17,3,num__SCHEDULED_DEPARTURE,-0.6488376169186606,-0.020745674388354018,0.020745674388354018
17,4,cat__AIRLINE_WN,1.0,-0.01937490243306911,0.01937490243306911
17,5,cat__SEASON_winter,1.0,0.014049875274108671,0.014049875274108671
18,1,num__SCHEDULED_DEPARTURE,-1.3933478951238283,-0.062148251123755924,0.062148251123755924
18,2,num__ROUTE_DELAY_RATE,-0.8440906094521794,-0.033216545863074314,0.033216545863074314
18,3,cat__TIME_OF_DAY_morning,1.0,-0.02830598194555023,0.02830598194555023
18,4,cat__SEASON_winter,1.0,0.02590045165674155,0.02590045165674155
18,5,cat__TIME_OF_DAY_evening,0.0,-0.008775245450369767,0.008775245450369767
19,1,cat__TIME_OF_DAY_morning,1.0,-0.03018315887900826,0.03018315887900826
19,2,cat__SEASON_fall,1.0,-0.029919171720271153,0.029919171720271153
19,3,num__ROUTE_DELAY_RATE,-0.5471270041037031,-0.01766873240398809,0.01766873240398809
19,4,cat__AIRLINE_WN,1.0,-0.010885488919020645,0.010885488919020645
19,5,num__MONTH,0.7218709531941103,-0.010053702854618223,0.010053702854618223
20,1,cat__SEASON_fall,1.0,-0.03857218380093855,0.03857218380093855
20,2,cat__TIME_OF_DAY_morning,1.0,-0.029681288189767657,0.029681288189767657
20,3,num__MONTH,0.7218709531941103,-0.013773558919290281,0.013773558919290281
20,4,num__SCHEDULED_DEPARTURE,-0.5867950937348967,-0.012720943547965363,0.012720943547965363
20,5,cat__AIRLINE_WN,1.0,-0.012469271371523974,0.012469271371523974
21,1,num__SCHEDULED_DEPARTURE,1.2020976580636311,0.04660937112369765,0.04660937112369765
21,2,num__ROUTE_DELAY_RATE,-0.6475593846975077,-0.031294087069718445,0.031294087069718445
21,3,cat__TIME_OF_DAY_evening,1.0,0.0298387634929918,0.0298387634929918
21,4,cat__TIME_OF_DAY_morning,0.0,0.028512689595831944,0.028512689595831944
21,5,num__CARRIER_DELAY_RATE_DOW,-1.3474727677019906,-0.024824212820599312,0.024824212820599312
22,1,num__ROUTE_DELAY_RATE,-1.6713065389332424,-0.06456657049943487,0.06456657049943487
22,2,cat__TIME_OF_DAY_morning,1.0,-0.023493621874717974,0.023493621874717974
22,3,num__ORIGIN_DELAY_RATE,-0.804057656699333,-0.012056694431353208,0.012056694431353208
22,4,num__DEST_DELAY_RATE,-0.532586400950689,-0.009228873018068953,0.009228873018068953
22,5,cat__TIME_OF_DAY_evening,0.0,-0.006419361845396452,0.006419361845396452
23,1,num__SCHEDULED_DEPARTURE,1.450267750798687,0.046860124414156414,0.046860124414156414
23,2,cat__TIME_OF_DAY_evening,1.0,0.032380909380080994,0.032380909380080994
23,3,cat__TIME_OF_DAY_morning,0.0,0.030573200122953493,0.030573200122953493
23,4,num__ROUTE_DELAY_RATE,-0.3381867419441021,-0.015372648093721181,0.015372648093721181
23,5,num__CARRIER_DELAY_RATE_DOW,0.17412576283774617,0.011762085458444744,0.011762085458444744
24,1,num__ROUTE_DELAY_RATE,0.5093990465275672,0.030010359181787863,0.030010359181787863
